,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
theta_x10,-0.0013843715634872193,-0.0002520871617610661,0.0014273677309463982,0.003922481220470732,0.003184218372110967,-0.006672892338693927,-0.00039379931883573626,-0.00356222708658899,0.0010348594498886016,3.267167885251537e-05,-0.005217113301138269,-0.0032370061634174893,-0.0016387032978544141,0.0008466865144254799,0.0004446499145324906,0.00020888998045382913,-0.0011819427550974577,0.00037867870570674095,0.0032822478923104814,0.002903484543739349,0.0014376830298043167,0.001699486841160756,-0.0004541240485299303,-0.0015252773285186522,0.00024847449423183774
theta_x11,-0.0003326834585664958,-6.118750785345217e-05,0.00030508861037132457,0.0009081502207198177,0.000687791240703262,-0.0015103072671636883,-0.00011298127466063283,-0.0007878121396297377,0.00025959495418530155,-2.5404654561094345e-05,-0.0011656310654955036,-0.0007336432732568057,-0.00037688844369145876,0.00017762915652066676,0.00011812272941735564,4.544888837884488e-05,-0.00023697612829097874,7.070848340219848e-05,0.0007049652405753693,0.0006606167457052974,0.00035367269654746215,0.0003858999587935362,-7.241208088555236e-05,-0.00033054393648520127,2.3929969827941165e-05
theta_x12,2.9935941348120873e-05,7.104430862009459e-06,-1.9507958934476145e-05,-3.569739403786129e-05,-1.8387043781721116e-05,7.395255597091667e-05,1.487145102358313e-05,6.519000960608994e-05,-1.5184769960372806e-05,-2.5889661699317534e-05,7.193611952952179e-05,6.606914735523668e-05,4.886513542044205e-05,-5.026961521261942e-06,-2.672510844465955e-05,1.5617932814730386e-05,-3.945262367010014e-06,-3.9791568243025624e-05,-6.977012740348199e-05,-4.2743030453475164e-05,-4.0880654637257964e-05,-1.5381401598471977e-05,1.2169913614566035e-05,9.563614177659571e-06,-1.2093256568960754e-06
theta_x13,-1.9422622077765075e-05,-2.8132628326741068e-05,-0.00010385117676926702,-6.798886062527058e-05,3.8919495321745935e-06,6.378278120516377e-05,-2.0980013526802873e-05,0.00012784642974174778,5.4278860723786404e-05,-2.299303884495469e-05,1.1439292843405715e-06,4.946000959330953e-05,2.48405932316485e-06,4.859114716357536e-06,3.0648250926680654e-05,8.351891371453712e-05,-7.221944605802413e-05,-3.744729217991603e-06,-8.176236430500402e-05,-2.0717126510244184e-05,3.5270811352951193e-06,3.965213987146811e-05,-2.316928502114103e-05,-5.466502046465547e-05,4.999240675667188e-05
theta_x14,0.00012208854165447465,-7.70029449305253e-05,0.0006001800799990957,0.0007661419952466567,1.1726855887683444e-05,-0.0005441674135826357,2.0538056187671807e-05,-0.0008832107919162179,-0.0001959483822036552,-8.707076675580034e-06,4.341426771182281e-07,-0.00013576001030781936,-0.0001366337532116069,7.50694113255416e-06,-0.00012066337505648372,-0.0006900884620528109,0.0006092813700638903,0.0002617038124196653,0.00039766306107587095,-1.5744256553958474e-05,1.233702672078562e-05,-5.9901000474703455e-05,0.00017973247564287707,0.00020730704401173352,-0.000562860164723201
theta_x15,0.0004641765082331195,-0.00023775581038034942,0.003008373305259896,0.003788530718827692,0.00010797900483595225,-0.0028446184300081135,0.00014956524686063092,-0.004057554474313361,-0.0008732225583190851,2.293461646561972e-05,-0.00010681009554754545,-0.0008244396086223452,-0.0007645491023133664,-0.00011083910420365437,-0.0005655795924671539,-0.0035958305891831965,0.002888404109542568,0.0012803372864845864,0.0021100834446774563,-4.4404676552909965e-05,-0.0001284235588177723,-9.119615713124554e-05,0.0008951451217417243,0.0009601755477755406,-0.0027747110549028804
theta_x16,-0.00017161250198829996,-7.989333390809656e-05,0.0010894858692087465,0.0015428616881108497,5.434155552328418e-05,-0.0013247054978430212,3.136324420836283e-06,-0.0016155147994057152,-0.000341373980098668,-0.00012687570578379746,-8.211215162489348e-05,-0.0008678897922609311,-0.0005697465243659587,-0.00011439741107500576,-0.00023094647572759083,-0.001938292926967845,0.0010765055774074204,0.00047060947675524187,0.0009263554125839848,-0.00010517013224282677,-0.00011310374960550566,-4.4550583882186854e-05,0.00040052887629874704,0.0003349427136357162,-0.0012566246225349143
theta_x17,-0.00017442861190853444,7.867235422580206e-06,-2.530928758116338e-05,8.399152227191275e-05,-3.024332561232463e-06,-0.00012319516865813993,-1.6617541238288624e-05,9.389818999361943e-07,-1.1753128103458248e-05,-2.9637908112743485e-05,-2.7516891361203602e-06,-0.00023817986572902014,-0.00013409417472772957,-2.211707289143156e-05,-2.5869561476959872e-05,-0.00024985777530921557,1.0090999924278697e-05,-3.8023747941768726e-05,5.195562626153506e-05,-6.269460981801132e-05,-3.978426923310084e-05,-2.484998717932636e-05,3.853837255739584e-05,-1.92572395973154e-05,-0.00010358505240795794
theta_x18,3.301599327079423e-05,-1.6296779992348123e-05,-1.831218650027633e-05,-4.4053555717940537e-05,2.6114822378601846e-05,2.2112685992009834e-05,-2.4292363194380716e-05,4.198505402222809e-05,7.4456249046746415e-06,-2.3172646344317058e-05,-2.6952475301743007e-05,3.849856325948068e-06,-2.072008083431189e-05,-1.4059563455450961e-05,2.9586431600149267e-05,6.178219057508662e-05,2.1406122789152247e-05,-2.6715971056212573e-05,-4.637403057836219e-05,-8.286843410348814e-07,-2.8082128218439626e-05,-1.5470243956181857e-05,2.6412716186798706e-05,-3.2630443847067834e-05,-2.6784560068943323e-06
theta_x19,3.558891934872021e-05,-1.5825003087139107e-05,2.313510191198735e-05,-2.7741024962001952e-05,-1.0950864974450384e-05,-2.3967832564513157e-05,1.246262422452243e-05,1.9672630859803867e-05,-2.684757827257899e-05,8.355087196707646e-06,6.303927871790194e-07,1.3679456375052789e-05,-1.0405442222812337e-05,-1.7986076013229077e-05,-6.06999310698396e-06,-2.24794571227836e-05,-1.191468432420162e-05,3.234044215544883e-05,-1.8920334736535353e-05,-1.944812238736688e-05,-2.1432197824285128e-06,2.008967210197776e-05,2.82111699904244e-05,1.251906848276076e-05,-3.545710486671853e-07
theta_x20,2.1272095472625515e-05,-4.382517997505317e-07,3.0910196213633774e-05,-2.4068998748641916e-05,-3.341216404096525e-05,1.0583018698989616e-05,1.194574821028234e-05,1.8763260385575135e-05,-8.471202240929765e-06,-1.1664722857969703e-05,-8.808148095491868e-06,-3.464166531584786e-05,-1.395816531160143e-05,-2.831182944429993e-05,1.8903610307666067e-05,-3.1867367773074234e-07,3.213446430474926e-05,-2.2749578769472315e-05,-9.137100840390785e-06,-4.667394024590681e-06,2.002690033324348e-05,1.627970244494301e-05,-2.405590310890127e-05,7.163024513191265e-06,-3.17210398231339e-05
theta_x21,-1.8581697497355436e-05,1.7457611627343376e-05,-3.463887314255536e-05,-1.94656566644643e-05,-1.0746735753137382e-05,3.4000631301176014e-05,-8.69450302816065e-06,-3.123339706222971e-05,1.8348117645859256e-05,-3.1630811658898316e-05,2.1355589387694447e-05,3.466560623181697e-06,4.093606850098078e-06,-4.2818996693621794e-06,7.735859523685578e-06,-1.91571773884856e-05,-3.2906442053833296e-05,1.4575190382676075e-05,1.017124069381885e-05,1.902937416859514e-05,-3.010317972031202e-05,-1.5558767909767704e-05,-2.328876168250747e-05,-3.624528898282153e-05,1.566707933719776e-05
theta_x22,-3.2310192766798516e-05,-2.888569422806141e-05,-3.59131599203986e-06,2.939663908311028e-05,-3.421928263196662e-05,-1.5569057633589676e-05,3.840610643785853e-06,-2.4070286568047532e-05,1.0249134529822237e-05,-2.5131481003573598e-05,-8.095728561799735e-06,1.514705229865873e-05,-2.1749996389927113e-06,-1.3518948418290014e-05,-1.0885804654479493e-05,2.42630745511274e-05,2.171245927002305e-05,3.825655555987921e-05,-9.895082045312099e-06,-2.1903278466643262e-05,1.231669827738641e-06,2.8334764465080692e-05,1.9856826302509337e-05,6.278508419337867e-06,-3.303571540316557e-05
theta_x23,1.5575347655036408e-06,-2.4361768025897877e-05,-3.061445003261914e-05,-1.8367273128376326e-05,2.9160663532992344e-05,-1.2723788736833018e-05,-1.1663137630718788e-05,2.9095667828213718e-05,1.0859033218704496e-05,1.0413354368889015e-05,-6.882759611758353e-06,-1.1723241194029309e-05,-4.200283530801686e-05,-9.772833245652658e-06,-4.792008357421736e-05,-6.483047188523561e-06,3.829797038088161e-05,-2.1303442379212907e-06,1.0414348050560243e-05,-3.357382003892406e-06,3.486970794187476e-05,-1.1547511705521973e-05,1.662542204096377e-05,-5.1915463947383e-07,3.5436041635935365e-05
theta_x24,1.8390120377191256e-05,1.4300547075976821e-06,8.558565730769558e-05,0.000384507175829053,-6.809948504195342e-05,-0.0002511454755369912,0.00011377207080898377,-0.00026460031972049854,-0.0004938487036785902,-0.0003537630133806117,2.828155998477143e-05,-0.0002135135712813672,-5.7088776807907204e-05,-4.887186813108522e-05,-0.0004946168038640527,-0.00031981082655546195,0.0002658093434643031,4.5601615042153165e-05,0.0002534986626173534,-6.754837172086517e-05,-0.0001148954812536159,-0.00011299619068731881,0.00020802052808205406,0.0004309322780933498,-0.00036003722977257966
theta_x25,-1.1900887142387759e-05,1.9803721774165785e-05,0.00013140140845843923,0.0008788046384688721,-1.1564308591576896e-05,-0.000663284956500386,0.00015123291924710108,-0.0005656349857692492,-0.0009009938199209057,-0.0007951145689875223,-0.00010243671942632492,-0.00047085402174325427,-5.383201805446999e-05,5.3555889843941816e-05,-0.0008529571642439136,-0.00011625743946841151,0.00010006442181909143,0.00047937444311016203,0.0006750420369152236,0.00036565856172027326,-0.00011204880770170932,4.773230801674944e-06,7.764526888710433e-05,0.0008919644895942535,-0.0008561940382469744
theta_x26,-0.0018790223566860953,-3.747620804381088e-05,0.0002659217658499123,0.0017582400334482454,0.0028612293634294747,-0.002265255104124512,-0.0009408842642935457,5.333911006130776e-05,0.0011816741302078477,0.000962136707208718,-0.004244953901579129,-0.00041006821174119693,-0.0008001354348976877,0.0029077503486012925,-0.0005121848204824902,-4.411294350035262e-05,-0.0016070467155919837,-1.2562685587978171e-05,0.0012283016004802317,0.0019580969236128527,0.0005045797596392675,0.0035720120159506747,-0.0023575608570667317,-0.0013374292608008217,0.00019560604329547414
theta_x27,0.0008152146131067936,0.0018605303125601854,0.007543937874782142,5.943404594771376e-05,-0.0017334006569600798,-0.0016656159136915424,0.008812273982178867,0.002033880818181906,-0.014139265893682642,-0.00538380689504731,-0.00038792930512981716,0.0021380581946660775,0.003225258630840287,-0.005699199259220662,-0.0008302539459530242,0.0010380670961681888,0.00899290449813624,0.0022484390110454277,0.0060090526700567505,0.001924168464109193,-0.003359999725066154,-0.006239873479971469,0.018084765234830665,0.019063787338195685,-0.007870339398576207
theta_x28,0.0035740461237001755,0.003965973449652801,0.014183836027609071,0.002523766019807229,-0.004199342733545189,-0.00519526524784011,0.015007649446350618,-0.00035406137028364275,-0.02794329995467911,-0.01060304617279927,0.000891151278227741,0.0016659335349748256,0.004686495034564759,-0.00955237805904149,-0.0021694998511686226,0.003177572365587208,0.01644465907911658,0.004309486943248233,0.013235386804143738,0.004189745466191541,-0.004070524625665106,-0.010467947061296508,0.0327637539913557,0.03893485558534835,-0.017273152470921177
theta_x29,0.002509248874741276,0.001619942838439608,-0.0032179857644983084,-0.005399345276103237,-0.006350141618393377,0.007771593306781739,0.00556534584166845,0.006721075148101648,-0.010254187191184563,-0.00339375135350371,0.006727152421299812,0.00600176322292687,0.005873792360678794,-0.0007320662443084212,-0.0010864687039230366,0.003315822197118514,0.004836271373277939,0.00047485956034718944,0.0004870520567386121,-0.0012098256855207032,-0.003675915196657613,-0.000626207072408097,0.009748302544307625,0.010728101666411865,-0.00561085547712926
theta_x30,0.01689909969540508,0.002133395084197562,-0.019556983980464116,-0.04229088160136851,-0.03412659505315913,0.07389828365852806,0.0016678905653096454,0.039835736490601036,-0.010619338964239127,0.0023593883600195316,0.058409238313998156,0.03603044106641334,0.01933732302566874,-0.003874573934334564,-0.005643289551822635,-0.0037806046376015804,0.013859103540192125,-0.0036103200658524205,-0.03587711450691213,-0.03118969759007227,-0.014083421008518704,-0.012656301636059976,0.0024759165180084854,0.014039520097150962,-0.0041414927176394905
theta_x31,0.006923082290434608,-0.0002628642674903415,-0.007971625774466628,-0.01055446445006183,-0.008191279956854201,0.01937807911009435,-0.003160350893966598,0.010331044166889168,-0.0007541962914510063,0.004699087382981382,0.01781371752000625,0.00823476158988553,0.006446410793575999,0.002048486946266644,-0.0012070886353187731,-0.0034967172711172696,0.005010128062349549,0.0009831090451470797,-0.010831138487009659,-0.007248050953564945,-0.0012254812554772902,-0.0008130878061497256,-0.0004746974031034711,0.001981849569499038,-0.0016274042037891455
theta_x32,0.0019843217450691538,-0.00023027012460297171,-0.0007020938944358046,0.0014942246796318033,0.0010661504366463817,0.0010502882289318554,-0.00420348043556815,0.001089003058567991,0.0008029307559037529,0.003811206840183266,0.0025424174004664685,0.00040655372533912793,5.408356124510525e-05,0.003480167330899633,-0.0019103463823635309,-0.0027801730469134115,0.0013853972986953608,0.0017791156966576386,-0.002032858550980213,-4.0816610392261526e-05,0.001991379888305207,0.0020185811958877992,-0.0023501742454421965,0.0016689427805544076,0.0001070226352507254
theta_x33,-0.0012930081856142195,0.00047736692873121716,0.005282688037216737,0.007261834234709481,0.001899902755767441,-0.00325521100762202,-0.0018117122880278484,-0.0019551042615561444,-0.0037863051524972794,-0.0008289890737499872,-0.0010976265781825827,-0.0007980768959626397,-0.0029579587009113104,0.0017568451832260011,-0.005414789004751678,-0.0016552888322900945,0.0003396671014166381,0.0009692623832397151,0.0016983485083670322,-0.0005260679689148925,-0.0008632432619784906,0.0003988473527392367,-0.001252889431891754,0.006005513992846424,-0.004623277787561861
theta_x34,-0.004299768107127806,0.0007847301226272731,-0.0020228461623059647,-0.002660130429475708,0.0004405976691063449,0.003077152124564985,0.0008584062213970653,0.008440735711572564,-0.003740474950032116,-0.004091861259145109,-0.0017542611650238852,-0.0017367763187018707,-0.000907050815795891,0.000678317045144626,-0.0028552462669876794,0.007333395012604138,-0.007064485125353055,-0.0035834315723001103,-0.0011928282079584332,-0.0008082000118952258,-0.00218122899713727,-0.00011252191534343281,-0.0017393182105322118,0.0020907748327611973,-0.0008380111362401883
theta_x35,-0.007639194225263065,0.0016445801647133186,-0.029296812552135662,-0.03707535836654066,-0.0024246864722365573,0.028048348159790047,0.0010834751992952246,0.04178065118534493,0.005237817129680439,-0.004624102436295279,5.020507448927822e-05,0.003993292471923628,0.007861827168015437,-0.00024313356188583198,0.0046299422990259565,0.03952669292829579,-0.03169893733928906,-0.01417585937385374,-0.020411830975312368,0.00040931159948853855,-0.0009004355330048704,-0.0012301762853893182,-0.006785647724389214,-0.007770752925329858,0.0233039513181851
theta_x36,0.0007660314713759922,-0.0003351655329890712,-0.009727374088758046,-0.012825135361324212,-0.002005210912592223,0.011302143173683533,0.0011982417638245735,0.012885194639617098,0.0015690926659539057,-0.0027425118112553567,-0.00017334531517537754,0.005326576969249483,0.0064394108739111375,-0.0008163854575048554,0.0009505795347730884,0.02026455166555361,-0.01105524273925422,-0.004551256322547439,-0.007932672828952629,0.002327096379575826,-0.0004484347376737104,-0.0015545332751292907,-0.0018280347014304986,-0.0018771733295617464,0.007987735441671582
theta_x37,0.0010816419072788707,-9.737344988777271e-05,-0.0003395444795856812,0.00014933098816634582,-0.0005393643706428505,0.0006028564923252878,0.0010237123252421374,-0.00012006579993845126,-0.0012097191323264642,-0.001290029701106753,-6.440591990418012e-05,0.0027231470294198324,0.0012063172558663686,-0.00035905064313336387,-0.0005975496253773633,0.002951339678055632,-0.00015446393598199425,-0.00029578297681545694,0.00015944493893033568,0.0009127592756404284,-0.00041175029346532453,-0.0004949369059680248,-0.0003705154638167565,0.0009770254796119733,-0.0005727855312339618
theta_x38,-0.000772603378357289,6.4178173811666e-05,6.554381151220485e-05,0.0009850120496415142,0.0003104495633445249,-0.00011548376960845032,0.001386188254456974,-0.0006683526433425928,0.00034279853606615474,-0.0002581284058734722,-6.090555320418979e-05,-0.0005948257711262952,-0.00023847099951423785,-0.00015840944785125763,0.0013740444590720402,-0.0008276419280898004,0.0002995311175865848,-2.4026634257932372e-05,0.0008222172032492245,-0.000585023839914621,0.00015147877897772477,0.00016251488636951036,0.00031121124304861887,-0.0010125279710840075,-0.0005910913027025378
theta_x39,0.00042080772139171225,-0.00012395783877418493,7.206432469328552e-05,0.0007499507168531619,-0.00027156153414278135,0.00014903410472002495,-0.00024253106893043272,-0.0007814008675984397,0.0012940114528458963,0.000124154129591243,0.000655630510643332,-6.457763459627644e-05,-9.841981925235798e-05,1.0706821146593275e-05,-0.00019852248077004237,7.166875526199814e-05,5.0499959728801265e-05,0.0006259383949892306,-0.00029755426179992137,-1.1529680019767907e-05,0.0008850168984650117,-0.0002618945663330857,-0.0007161464337411604,0.00035377190367154933,0.0004240505329142179
theta_x40,0.00018498542488668248,-5.734548235131109e-05,9.887681096794851e-06,0.00038496936630112954,-0.00011648133302851286,6.277818782126908e-05,-0.00011927401864674349,-0.0003495156682146096,0.0006364478105083811,8.344797917830348e-05,0.0002993019918190493,-3.595053025615993e-05,-8.43607253515976e-05,3.3591423239777376e-05,-8.709239762438314e-05,-1.0972829331079096e-05,1.7569218259031864e-05,0.0002980555109866963,-0.0001287653407031911,-9.956622670866678e-06,0.0003994774055685577,-0.0001445246689609435,-0.0003639403863951734,0.0001941215995673244,0.00015914613744006365
theta_x41,1.8480164730233214e-05,-3.499192875541757e-05,-2.425636436463746e-05,-2.5826067956804006e-05,-1.2265312593908835e-05,-2.3091470207342914e-05,1.7145149346765517e-05,-1.2489208817317769e-05,3.371535683250204e-05,-2.8861718377782867e-06,-2.6202689233231974e-05,7.228075893416983e-06,-1.84594284282922e-05,3.379146832022232e-05,-1.5597446345293703e-05,-2.819582581824221e-05,-1.2019244893764897e-05,-2.7793186806870443e-06,-3.641896955111735e-05,-1.478173363354082e-05,-3.227924947345938e-05,1.794415115619998e-05,-1.1246894569440017e-05,2.0404869739194496e-05,2.8127320187219424e-05
theta_x42,-2.6779252184758525e-05,1.0504362580433857e-05,1.901664507801309e-05,1.3639716328542848e-05,-4.0940601697979755e-06,-3.4020452962676613e-06,2.644104500748883e-06,-8.185305181882786e-06,1.5819703046634394e-05,4.4177565992281764e-05,1.995867945030571e-05,1.92590544573264e-06,-2.110019991932103e-05,-2.060917580817062e-05,-1.5064139916524677e-05,-4.832425485045399e-05,1.8259046518917217e-05,-2.9639786902645956e-06,-3.5949539848220025e-05,-1.2705970192456751e-05,-2.4885025923850502e-05,-9.807723926559031e-06,-2.5662772245302484e-05,-1.0733394448936464e-05,6.1697540023021566e-06
theta_x43,0.00015294057280776775,-0.00010065463160522544,6.68575825638772e-05,0.00029926627975121543,-9.586777001080675e-05,-0.0002552132346449934,6.98979410749361e-05,-0.00023772490099108315,-0.00014201252862938057,-0.00013570727834647705,7.854595463311715e-06,-0.000119903462867528,0.0001543560729117409,-0.00013764765911525605,-9.914824912162674e-05,0.00016891750468556505,-2.2835232429573353e-06,0.00021533425245892662,0.00014320546838496648,0.00017585795563450682,-4.9008048730138525e-05,-0.00016470579632335054,0.00025974905186404803,0.00015997306331194702,-4.1099925145775945e-06
theta_x44,0.00034299855996342774,-0.00023265438800087874,5.016017456000729e-05,-0.0004962769785592386,-2.7063622648934977e-05,0.00014579991355832724,-7.702392871666909e-05,0.000560589830493476,0.0005222088022036425,0.0005584650792966911,-0.00013345693166866223,0.0001443593377835839,0.0003638322494781694,4.6582071286502826e-05,0.0006943679624795484,0.000732779835656165,-0.0002455644228119414,0.000254828060560472,-0.0002747235312226054,0.00043260666235973123,8.687423667453177e-05,5.252829048022997e-05,-3.777569435791538e-05,-0.00022652186954841895,0.00029976216293164465
theta_x45,-0.0031490108724544284,0.0004333267150809307,8.234430293465025e-05,0.0004599041926614676,0.0028824911208657085,-0.0015440670657492362,-0.0015744938919985177,-0.0005251836477706723,0.0014172889673092766,0.0009409362017907723,-0.002647614909902076,-0.0007261053330761604,-0.001820115783711543,0.00017333036269347074,0.0010821149780872797,-0.0005605049984888397,-0.0015422891348659037,-0.001490656711591953,0.00027943699904395844,0.00055943764495718,0.00014527521644374283,0.0017979108006517868,-0.0015243915051118423,-0.0022812882807408986,0.0013389971005730616
theta_x46,0.009674485902141833,-0.0005639326911089434,0.004288614737197442,-0.004023915297371914,-0.020991346278871604,0.01381794890675277,0.006784818671103859,-0.016487056719607623,-0.009754521091343902,-0.015388243850826556,0.03338556639331186,5.112841471127733e-05,0.005402328200449038,-0.03151227828987446,0.0033749983180625357,0.002090764696080218,0.01404238790128652,0.0051631329978012435,-0.008188304737533205,-0.013873886848982895,-0.0021099201626160534,-0.03375572193308726,0.023717458948803026,0.020552862647374912,-0.0022121191757125255
theta_x47,0.017166016955459776,-0.005900592493670259,-0.025698439492577912,-0.025357703021228716,-0.007754349064739969,0.05214566712952371,0.0027019663169829465,0.00358554481579535,0.0568800964674775,0.008865638549021908,0.016237928832395276,0.011621161805093079,0.003098038520761061,0.006292496467074276,0.03284948759409578,0.021865507144230047,-0.025394552968711407,-0.04381035272975917,-0.030782446093590366,-0.033241609412804005,0.02331419344199511,0.015593133337814237,-0.05634035564037847,-0.037467452094923206,0.04462104331705283
theta_x48,0.03163443960099369,-0.01396085141169917,-0.09333852331039333,-0.13589740742936557,-0.026024111899674518,0.1775976111178861,0.00338434002079674,0.08100708306729537,0.12261134162824575,0.040793165394214334,0.07551128587251993,0.04018554532421818,0.023474233180948607,-0.015239446828455306,0.08241872324486825,0.014434635094520018,-0.058109316761147,-0.10536702074004821,-0.1257157083356787,-0.10165664596935749,0.017715763504699417,-0.009949595483304603,-0.11529198701239965,-0.12616456134062384,0.10282547919696895
